127.0.0.1 - - [04/Jan/2019:07:39:54 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 98 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:24 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:26 +0000] "GET /wp-admin/post.php?post=5&action=edit HTTP/1.0" 200 211116 "http://project1.mml.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:27 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:27 +0000] "GET /wp-json/wp/v2/taxonomies?context=edit&_locale=user HTTP/1.0" 200 2804 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:27 +0000] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.0" 200 568 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:27 +0000] "GET /wp-json/wp/v2/pages?per_page=100&exclude=5&parent_exclude=5&orderby=menu_order&order=asc&context=edit&_locale=user HTTP/1.0" 200 4501 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:35 +0000] "GET /wp-json/wp/v2/taxonomies/post_tag?context=edit&_locale=user HTTP/1.0" 200 1362 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:36 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:36 +0000] "POST /wp-json/wp/v2/pages/5?_locale=user HTTP/1.0" 200 1868 "http://project1.mml.local/wp-admin/post.php?post=5&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:45 +0000] "GET /home HTTP/1.0" 301 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:45 +0000] "GET /home/ HTTP/1.0" 200 22335 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
127.0.0.1 - - [04/Jan/2019:07:40:46 +0000] "GET /wp-content/themes/integral/css/reset.css HTTP/1.0" 404 25425 "http://project1.mml.local/home/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
